time,host,ip,id,t,dt,gap,state,st,hid,pos,ct,ctpos,err,errp,trim,lag,ls,wt,sk,ahead,amin,rs,nb,buf,bf,rate,ratio,drift,w,dw,off,ort,ns,ep,tcage,rtt,step,tun,v
2026-08-12T16:31:07.000+00:00,simukka-atom,10.0.1.237,af2942,43.1,1.0,0,playing,play,0,7.69,7.29,-400,-464,-466,75,1,0,0,0,81.2,81.5,4,1,0,0,2000,29,0,0,0,976560012.5,18,16,1,4216,43,,"sl:500,rl:2000",2
2026-08-12T16:31:08.000+00:00,simukka-atom,10.0.1.237,af2942,44.2,1.1,0,playing,play,0,8.74,8.35,-390,-461,-463,75,0,0,0,0,80.2,80.2,4,1,0,0,2000,29,0,0,0,976560012.5,18,16,1,5273,55,,"sl:500,rl:2000",2
2026-08-12T16:31:09.000+00:00,simukka-atom,10.0.1.237,af2942,45.3,1.1,0,playing,play,0,9.84,9.44,-400,-446,-448,75,0,0,0,0,79.1,79.2,4,1,0,0,2000,29,0,0,0,976560012.5,18,16,1,3185,91,,"sl:500,rl:2000",2
2026-08-12T16:31:10.000+00:00,simukka-atom,10.0.1.237,af2942,46.3,1.0,0,playing,play,0,10.89,10.86,-30,-353,-446,75,254,1,0,2,77.7,78.1,4,1,0,0,15598,29,-52,1,13598,976560012.5,18,16,1,4239,53,,,2
2026-08-12T16:31:12.000+00:00,simukka-atom,10.0.1.237,af2942,47.4,1.1,0,playing,play,0,11.96,11.79,-170,-98,-330,75,163,2,0,1,76.7,76.8,4,1,0,0,15598,29,-196,0,0,976560012.6,18,16,1,1057,70,,,2
2026-08-12T16:31:13.000+00:00,simukka-atom,10.0.1.237,af2942,48.5,1.1,0,playing,play,0,13.05,13.05,0,-304,-341,75,194,4,0,2,162.1,76.6,4,1,0,0,15598,29,-322,0,0,976560011.9,18,17,1,2103,45,,,2
2026-08-12T16:31:14.000+00:00,simukka-atom,10.0.1.237,af2942,49.6,1.1,0,playing,play,0,14.12,14.09,-30,-81,-336,75,157,2,0,1,161.0,161.2,4,1,0,0,15598,29,-464,0,0,976560011.9,18,17,1,3209,104,,,2
2026-08-12T16:31:15.000+00:00,simukka-atom,10.0.1.237,af2942,50.6,1.0,0,playing,play,0,15.19,14.92,-270,-249,-325,75,161,3,0,1,160.2,160.3,4,1,0,0,15598,29,-500,0,0,976560012.0,18,17,1,4290,79,,,2
2026-08-12T16:31:16.000+00:00,simukka-atom,10.0.1.237,af2942,51.7,1.1,0,playing,play,0,16.25,16.24,-10,-297,-329,75,199,3,1,2,158.9,159.4,4,1,0,0,15598,29,-500,0,0,976560012.0,18,17,1,1045,54,,,2
2026-08-12T16:31:17.000+00:00,simukka-atom,10.0.1.237,af2942,52.8,1.1,0,playing,play,0,17.29,17.08,-210,-245,-307,75,188,3,0,1,158.0,158.0,4,1,0,0,15598,-93,-500,0,0,976560008.9,18,18,1,2091,48,,,2
2026-08-12T16:31:18.000+00:00,simukka-atom,10.0.1.237,af2942,53.8,1.0,0,playing,play,0,18.34,18.33,-10,-328,-339,75,165,3,0,2,156.8,157.1,4,1,0,0,15598,-93,-500,0,0,976560008.8,18,18,1,3139,46,,,2
2026-08-12T16:31:19.000+00:00,simukka-atom,10.0.1.237,af2942,54.9,1.1,0,playing,play,0,19.45,19.14,-310,-248,-250,75,183,2,0,1,156.0,156.1,4,1,0,0,15598,-93,-500,0,0,976560008.7,18,18,1,4228,88,,,2
2026-08-12T16:31:20.000+00:00,simukka-atom,10.0.1.237,af2942,56.0,1.1,0,playing,play,0,20.52,20.47,-50,-333,-356,75,161,3,0,2,154.7,155.1,4,1,0,0,15598,-93,-500,0,0,976560008.6,18,18,1,1061,75,,,2
2026-08-12T16:31:21.000+00:00,simukka-atom,10.0.1.237,af2942,57.0,1.0,0,playing,play,0,21.57,21.37,-200,-248,-343,75,164,3,0,1,153.8,153.8,4,1,0,0,15598,-93,-500,0,0,976560008.5,18,18,1,2112,49,,,2
2026-08-12T16:31:22.000+00:00,simukka-atom,10.0.1.237,af2942,58.1,1.1,0,playing,play,0,22.62,22.62,0,-341,-341,75,155,3,0,2,152.5,152.8,4,1,0,0,15598,-93,-500,0,0,976560008.7,18,19,1,3171,58,,,2
2026-08-12T16:31:23.000+00:00,simukka-atom,10.0.1.237,af2942,59.1,1.0,0,playing,play,0,23.65,23.63,-20,-95,-327,75,168,2,1,1,151.5,151.6,4,1,0,0,15598,-93,-500,0,0,976560008.6,18,19,1,4214,41,,,2
2026-08-12T16:31:24.000+00:00,simukka-atom,10.0.1.237,af2942,60.2,1.1,0,playing,play,0,24.75,24.42,-330,-248,-317,75,157,3,0,1,150.7,150.8,4,1,0,0,15598,-93,-500,0,0,976560008.5,18,19,1,1041,58,,,2
2026-08-12T16:31:25.000+00:00,simukka-atom,10.0.1.237,af2942,61.3,1.1,0,playing,play,0,25.81,25.76,-50,-335,-370,75,158,3,0,2,149.4,149.8,4,1,0,0,15598,-93,-500,0,0,976560008.4,18,19,1,1057,76,,,2
2026-08-12T16:31:26.000+00:00,simukka-atom,10.0.1.237,af2942,62.3,1.0,0,playing,play,0,26.86,26.91,50,-328,-356,75,257,3,0,2,148.2,148.6,4,1,0,0,15882,-93,-500,1,284,976560008.3,18,19,1,2106,46,,,2
2026-08-12T16:31:28.000+00:00,simukka-atom,10.0.1.237,af2942,63.4,1.1,0,playing,play,0,27.92,27.92,0,-250,-253,75,197,2,0,2,147.2,147.5,4,1,0,0,15882,-92,-500,0,0,976560012.2,27,20,1,3170,59,,,2
2026-08-12T16:31:29.000+00:00,simukka-atom,10.0.1.237,af2942,64.4,1.0,0,playing,play,0,28.96,28.94,-20,-97,-329,75,165,2,0,1,146.2,146.3,4,1,0,0,15882,-92,-500,0,0,976560012.1,27,20,1,4224,53,,,2
2026-08-12T16:31:30.000+00:00,simukka-atom,10.0.1.237,af2942,65.5,1.1,0,playing,play,0,30.02,29.76,-260,-248,-332,75,167,3,0,1,145.4,145.4,4,1,0,0,15882,-92,-500,0,0,976560012.0,27,20,1,2107,57,,,2
2026-08-12T16:31:31.000+00:00,simukka-atom,10.0.1.237,af2942,66.5,1.0,0,playing,play,0,31.06,31.03,-30,-336,-336,75,158,3,0,2,144.1,144.5,4,1,0,0,15882,-92,-500,0,0,976560011.9,27,20,1,3134,25,,,2
2026-08-12T16:31:32.000+00:00,simukka-atom,10.0.1.237,af2942,67.6,1.1,0,playing,play,0,32.09,31.95,-140,-91,-325,75,170,2,1,1,143.2,143.3,4,1,0,0,15882,-92,-500,0,0,976560011.8,27,20,1,4176,40,,,2
2026-08-12T16:31:33.000+00:00,simukka-atom,10.0.1.237,af2942,68.6,1.0,0,playing,play,0,33.17,33.19,20,-345,-345,75,160,4,0,2,141.9,142.3,4,1,0,0,15882,-47,-500,0,0,976560007.7,17,21,1,4173,53,,,2
2026-08-12T16:31:34.000+00:00,simukka-atom,10.0.1.237,af2942,69.7,1.1,0,playing,play,0,34.26,34.23,-30,-250,-258,75,181,2,0,2,227.4,141.7,4,1,0,0,15882,-47,-500,0,0,976560007.6,17,21,1,1065,93,,,2
2026-08-12T16:31:35.000+00:00,simukka-atom,10.0.1.237,af2942,70.8,1.1,0,playing,play,0,35.36,35.22,-140,-90,-322,75,173,2,0,1,226.4,226.5,4,1,0,0,15882,-47,-500,0,0,976560007.6,17,21,1,1080,97,,,2
2026-08-12T16:31:36.000+00:00,simukka-atom,10.0.1.237,af2942,71.9,1.1,0,playing,play,0,36.41,36.37,-40,-250,-332,75,161,3,0,2,225.2,225.6,4,1,0,0,15882,-47,-500,0,0,976560007.5,17,21,1,2134,52,,,2
2026-08-12T16:31:37.000+00:00,simukka-atom,10.0.1.237,af2942,72.9,1.0,0,playing,play,0,37.47,37.24,-230,-248,-326,75,167,3,0,1,224.4,224.4,4,1,0,0,15882,-47,-500,0,0,976560007.5,17,22,1,3203,67,,,2
2026-08-12T16:31:38.000+00:00,simukka-atom,10.0.1.237,af2942,74.0,1.1,0,playing,play,0,38.54,38.54,0,-323,-337,75,174,3,1,2,223.1,223.4,4,1,0,0,15882,-47,-500,0,0,976560007.4,17,22,1,4270,64,,,2
2026-08-12T16:31:39.000+00:00,simukka-atom,10.0.1.237,af2942,75.1,1.1,0,playing,play,0,39.60,39.55,-50,-102,-323,75,161,2,0,1,222.1,222.2,4,1,0,0,15882,-47,-500,0,0,976560007.4,17,22,1,2119,70,,,2
2026-08-12T16:31:40.000+00:00,simukka-atom,10.0.1.237,af2942,76.2,1.1,0,playing,play,0,40.70,40.41,-290,-249,-344,75,164,3,0,1,221.2,221.4,4,1,0,0,15882,-47,-500,0,0,976560007.3,17,22,1,3217,96,,,2
2026-08-12T16:31:41.000+00:00,simukka-atom,10.0.1.237,af2942,77.3,1.1,0,playing,play,0,41.82,41.53,-290,-248,-352,75,256,3,0,2,220.1,220.1,4,1,0,0,15522,-47,-500,1,360,976560007.3,17,22,1,4325,106,,,2
2026-08-12T16:31:43.000+00:00,simukka-atom,10.0.1.237,af2942,78.4,1.1,0,playing,play,0,42.90,42.85,-50,-100,-341,75,249,2,0,2,218.8,219.0,4,1,0,0,15522,-47,-500,0,0,976560007.2,17,23,1,3287,96,,,2
2026-08-12T16:31:44.000+00:00,simukka-atom,10.0.1.237,af2942,79.4,1.0,0,playing,play,0,43.97,43.68,-290,-247,-342,75,182,3,0,1,217.9,218.1,4,1,0,0,15522,-47,-500,0,0,976560007.2,17,23,1,4351,62,,,2
2026-08-12T16:31:45.000+00:00,simukka-atom,10.0.1.237,af2942,80.5,1.1,0,playing,play,0,45.05,44.79,-260,-249,-325,75,183,3,0,2,216.8,216.8,4,1,0,0,15522,-47,-500,0,0,976560007.1,17,23,1,1058,74,,,2
2026-08-12T16:31:46.000+00:00,simukka-atom,10.0.1.237,af2942,81.6,1.1,0,playing,play,0,46.10,46.06,-40,-95,-350,75,250,2,0,2,215.6,215.7,4,1,0,0,15522,-47,-500,0,0,976560007.1,17,23,1,1035,53,,,2
2026-08-12T16:31:47.000+00:00,simukka-atom,10.0.1.237,af2942,82.6,1.0,0,playing,play,0,47.17,46.85,-320,-248,-337,75,154,3,0,1,214.8,214.8,4,1,0,0,15522,-47,-500,0,0,976560007.0,17,23,1,2083,46,,,2
2026-08-12T16:31:48.000+00:00,simukka-atom,10.0.1.237,af2942,83.7,1.1,0,playing,play,0,48.23,48.13,-100,-49,-347,25,159,2,0,3,213.5,213.6,4,1,0,0,15522,-47,-500,0,0,976560007.0,17,24,1,3166,81,,,2
2026-08-12T16:31:49.000+00:00,simukka-atom,10.0.1.237,af2942,84.7,1.0,0,playing,play,0,49.27,49.16,-110,-332,-332,0,250,2,0,2,212.5,212.9,4,1,0,0,15522,-47,-500,0,0,976560006.9,17,24,1,4209,41,,,2
2026-08-12T16:31:50.000+00:00,simukka-atom,10.0.1.237,af2942,85.8,1.1,0,playing,play,0,50.33,50.01,-320,-250,-328,0,159,3,0,1,211.6,211.6,4,1,0,0,15522,-47,-500,0,0,976560006.9,17,24,1,4213,51,,,2
2026-08-12T16:31:51.000+00:00,simukka-atom,10.0.1.237,af2942,86.9,1.1,0,playing,play,0,51.39,51.31,-80,-331,-342,0,164,3,0,2,210.3,210.7,4,1,0,0,15522,-47,-500,0,0,976560006.8,17,24,1,2107,63,,,2
2026-08-12T16:31:52.000+00:00,simukka-atom,10.0.1.237,af2942,87.9,1.0,0,playing,play,0,52.45,52.09,-360,-249,-257,0,170,2,0,1,209.5,209.6,4,1,0,0,15522,-47,-500,0,0,976560006.8,17,25,1,1033,44,,,2
2026-08-12T16:31:53.000+00:00,simukka-atom,10.0.1.237,af2942,89.0,1.1,0,playing,play,0,53.52,53.38,-140,-336,-336,0,159,3,0,2,208.2,208.7,4,1,0,0,15522,-47,-500,0,0,976560006.7,17,25,1,2097,62,,,2
2026-08-12T16:31:54.000+00:00,simukka-atom,10.0.1.237,af2942,90.0,1.0,0,playing,play,0,54.60,54.46,-140,-334,-334,0,250,2,0,2,207.2,207.7,4,1,0,0,15522,-47,-500,0,0,976560006.7,17,25,1,1044,59,,,2
2026-08-12T16:31:55.000+00:00,simukka-atom,10.0.1.237,af2942,91.1,1.1,0,playing,play,0,55.69,55.32,-370,-249,-336,0,156,3,0,1,206.3,206.3,4,1,0,0,15522,-47,-500,0,0,976560006.6,17,25,1,2141,95,,,2
2026-08-12T16:31:56.000+00:00,simukka-atom,10.0.1.237,af2942,92.3,1.2,0,playing,play,0,56.80,56.58,-220,-99,-348,0,255,2,0,2,291.8,206.1,4,1,0,0,14246,-47,-500,1,1275,976560006.6,17,25,1,3271,129,,,2
2026-08-12T16:31:57.000+00:00,simukka-atom,10.0.1.237,af2942,93.3,1.0,0,playing,play,0,57.82,57.59,-230,-61,-250,0,155,2,0,2,290.8,290.8,4,1,0,0,14246,-47,-500,0,0,976560006.5,17,26,1,4311,38,,,2
2026-08-12T16:31:59.000+00:00,simukka-atom,10.0.1.237,af2942,94.3,1.0,0,playing,play,0,59.69,58.81,-880,-338,-338,0,191,4,0,2,289.5,289.9,4,1,0,0,14246,-47,-500,0,0,976560006.5,17,26,1,2077,50,,,2
2026-08-12T16:32:01.000+00:00,simukka-atom,10.0.1.237,af2942,96.5,2.2,1,playing,play,0,61.03,60.90,-130,-342,-342,0,190,5,0,3,287.4,287.8,4,1,0,0,14246,-47,-500,0,0,976560006.4,17,26,1,1296,1116,,,2
2026-08-12T16:32:02.000+00:00,simukka-atom,10.0.1.237,af2942,97.5,1.0,0,playing,play,0,62.07,61.86,-210,-97,-329,0,165,2,0,1,286.5,286.6,4,1,0,0,14246,-47,-500,0,0,976560006.3,17,26,1,2369,71,,,2
2026-08-12T16:32:03.000+00:00,simukka-atom,10.0.1.237,af2942,98.6,1.1,0,playing,play,0,63.12,63.01,-110,-257,-334,0,168,3,0,2,285.3,285.7,4,1,0,0,14246,-42,-500,0,0,976560011.5,18,27,1,3417,42,,,2
2026-08-12T16:32:04.000+00:00,simukka-atom,10.0.1.237,af2942,99.6,1.0,0,playing,play,0,64.16,64.13,-30,-340,-340,0,163,3,0,2,284.2,284.6,4,1,0,0,14246,-42,-500,0,0,976560011.4,18,27,1,4450,29,,,2
2026-08-12T16:32:05.000+00:00,simukka-atom,10.0.1.237,af2942,100.7,1.1,0,playing,play,0,65.25,64.89,-360,-249,-251,0,169,2,0,1,283.5,283.5,4,1,0,0,14246,-42,-500,0,0,976560011.4,18,27,1,1040,49,,,2
2026-08-12T16:32:06.000+00:00,simukka-atom,10.0.1.237,af2942,101.7,1.0,0,playing,play,0,66.28,66.20,-80,-345,-345,0,150,3,0,2,282.1,282.5,4,1,0,0,14246,-42,-500,0,0,976560011.3,18,27,1,2113,70,,,2
2026-08-12T16:32:07.000+00:00,simukka-atom,10.0.1.237,af2942,102.8,1.1,0,playing,play,0,67.33,66.97,-360,-249,-254,0,164,2,0,1,281.4,281.4,4,1,0,0,14246,-42,-500,0,0,976560011.3,18,27,1,1031,38,,,2
2026-08-12T16:32:08.000+00:00,simukka-atom,10.0.1.237,af2942,103.8,1.0,0,playing,play,0,68.38,68.27,-110,-348,-348,0,146,3,0,2,280.1,280.5,4,1,0,0,14246,-28,-500,0,0,976560011.3,18,28,1,1041,49,,,2
2026-08-12T16:32:09.000+00:00,simukka-atom,10.0.1.237,af2942,104.9,1.1,0,playing,play,0,69.43,69.18,-250,-102,-335,0,158,2,0,1,279.1,279.3,4,1,0,0,14246,-28,-500,0,0,976560011.3,18,28,1,2073,30,,,2
2026-08-12T16:32:10.000+00:00,simukka-atom,10.0.1.237,af2942,106.0,1.1,0,playing,play,0,70.55,70.49,-60,-332,-346,0,162,4,1,2,277.8,278.2,4,1,0,0,14246,-28,-500,0,0,976560011.3,18,28,1,3223,134,,,2
2026-08-12T16:32:11.000+00:00,simukka-atom,10.0.1.237,af2942,107.0,1.0,0,playing,play,0,71.59,71.50,-90,-359,-359,0,257,2,0,2,276.8,277.3,4,1,0,0,16460,-28,-500,1,2214,976560011.2,18,28,1,4259,34,,,2
2026-08-12T16:32:12.000+00:00,simukka-atom,10.0.1.237,af2942,108.1,1.1,0,playing,play,0,72.62,72.45,-170,-102,-322,0,161,2,0,1,275.9,276.0,4,1,0,0,16460,-20,-500,0,0,976560011.3,18,29,1,4248,38,,,2
2026-08-12T16:32:13.000+00:00,simukka-atom,10.0.1.237,af2942,109.1,1.0,0,playing,play,0,73.66,73.32,-340,-248,-342,0,164,3,0,1,275.0,275.1,4,1,0,0,16460,-20,-500,0,0,976560011.3,18,29,1,1035,41,,,2
2026-08-12T16:32:14.000+00:00,simukka-atom,10.0.1.237,af2942,110.2,1.1,0,playing,play,0,74.71,74.60,-110,-340,-340,0,154,3,0,2,273.7,274.2,4,1,0,0,16460,-20,-500,0,0,976560011.3,18,29,1,2072,35,,,2
2026-08-12T16:32:15.000+00:00,simukka-atom,10.0.1.237,af2942,111.2,1.0,0,playing,play,0,75.75,75.72,-30,-334,-334,0,167,3,0,2,272.6,272.9,4,1,0,0,16460,-20,-500,0,0,976560011.2,18,29,1,1028,36,,,2
2026-08-12T16:32:16.000+00:00,simukka-atom,10.0.1.237,af2942,112.2,1.0,0,playing,play,0,76.80,76.48,-320,-248,-250,0,167,2,0,1,271.9,271.9,4,1,0,0,16460,-20,-500,0,0,976560011.2,18,29,1,1022,33,,,2
2026-08-12T16:32:17.000+00:00,simukka-atom,10.0.1.237,af2942,113.3,1.1,0,playing,play,0,77.84,77.74,-100,-338,-338,0,157,3,0,2,270.6,270.9,4,1,0,0,16460,-20,-500,0,0,976560011.2,18,30,1,2079,55,,,2
2026-08-12T16:32:18.000+00:00,simukka-atom,10.0.1.237,af2942,114.3,1.0,0,playing,play,0,78.89,78.66,-230,-94,-348,0,147,2,0,1,356.2,356.2,4,1,0,0,16460,-20,-500,0,0,976560011.2,18,30,1,3114,34,,,2
2026-08-12T16:32:20.000+00:00,simukka-atom,10.0.1.237,af2942,115.4,1.1,0,playing,play,0,79.92,79.81,-110,-343,-343,0,249,3,0,2,355.1,355.5,4,1,0,0,16460,-20,-500,0,0,976560011.1,18,30,1,4160,44,,,2
2026-08-12T16:32:21.000+00:00,simukka-atom,10.0.1.237,af2942,116.4,1.0,0,playing,play,0,80.95,80.60,-350,-246,-251,0,165,2,0,1,354.3,354.4,4,1,0,0,16460,-20,-500,0,0,976560011.1,18,30,1,1023,29,,,2
2026-08-12T16:32:22.000+00:00,simukka-atom,10.0.1.237,af2942,117.5,1.1,0,playing,play,0,81.99,81.89,-100,-346,-346,0,148,3,0,2,353.0,353.5,4,1,0,0,16460,-20,-500,0,0,976560011.1,18,30,1,2065,40,,,2
2026-08-12T16:32:23.000+00:00,simukka-atom,10.0.1.237,af2942,118.5,1.0,0,playing,play,0,83.01,82.79,-220,-102,-333,0,162,2,0,1,352.1,352.2,4,1,0,0,16460,-5,-500,0,0,976560011.4,18,31,1,3090,22,,,2
2026-08-12T16:32:24.000+00:00,simukka-atom,10.0.1.237,af2942,119.5,1.0,0,playing,play,0,84.05,83.70,-350,-248,-344,0,164,3,0,1,351.2,351.4,4,1,0,0,16460,-5,-500,0,0,976560011.4,18,31,1,4115,23,,,2
2026-08-12T16:32:25.000+00:00,simukka-atom,10.0.1.237,af2942,120.5,1.0,0,playing,play,0,85.09,84.81,-280,-247,-330,0,170,3,1,2,350.1,350.1,4,1,0,0,16460,-5,-500,0,0,976560011.4,18,31,1,1036,44,,,2
2026-08-12T16:32:26.000+00:00,simukka-atom,10.0.1.237,af2942,121.6,1.1,0,playing,play,0,86.12,86.06,-60,-334,-334,0,160,3,0,2,348.8,349.2,4,1,0,0,16460,-5,-500,0,0,976560011.4,18,31,1,2065,27,,,2
2026-08-12T16:32:27.000+00:00,simukka-atom,10.0.1.237,af2942,122.6,1.0,0,playing,play,0,87.19,86.84,-350,-248,-355,0,256,2,0,1,348.1,348.1,4,1,0,0,15893,-5,-500,1,567,976560011.4,18,31,1,3129,63,,,2
2026-08-12T16:32:28.000+00:00,simukka-atom,10.0.1.237,af2942,123.7,1.1,0,playing,play,0,88.22,88.13,-90,-339,-339,0,155,3,0,2,346.8,347.2,4,1,0,0,15893,-5,-500,0,0,976560011.4,18,32,1,4160,29,,,2
2026-08-12T16:32:29.000+00:00,simukka-atom,10.0.1.237,af2942,124.7,1.0,0,playing,play,0,89.25,89.14,-110,-94,-326,0,169,2,0,1,345.8,345.9,4,1,0,0,15893,-5,-500,0,0,976560011.4,18,32,1,1020,28,,,2
2026-08-12T16:32:30.000+00:00,simukka-atom,10.0.1.237,af2942,125.7,1.0,0,playing,play,0,90.28,89.91,-370,-248,-336,0,148,3,0,1,345.0,345.1,4,1,0,0,15893,-5,-500,0,0,976560011.4,18,32,1,2047,26,,,2
2026-08-12T16:32:31.000+00:00,simukka-atom,10.0.1.237,af2942,126.8,1.1,0,playing,play,0,91.31,91.19,-120,-334,-346,0,160,3,1,2,343.7,344.1,4,1,0,0,15893,-5,-500,0,0,976560011.4,18,32,1,3084,35,,,2
2026-08-12T16:32:32.000+00:00,simukka-atom,10.0.1.237,af2942,127.8,1.0,0,playing,play,0,92.35,92.12,-230,-88,-344,0,149,2,0,1,342.8,342.9,4,1,0,0,15893,-5,-500,0,0,976560011.3,18,32,1,4120,34,,,2
2026-08-12T16:32:33.000+00:00,simukka-atom,10.0.1.237,af2942,128.8,1.0,0,playing,play,0,93.40,93.37,-30,-341,-341,0,165,4,0,2,341.5,341.9,4,1,0,0,15893,-1,-500,0,0,976560011.5,18,33,1,2069,40,,,2
2026-08-12T16:32:34.000+00:00,simukka-atom,10.0.1.237,af2942,129.9,1.1,0,playing,play,0,94.44,94.32,-120,-97,-329,0,166,2,0,1,340.6,340.6,4,1,0,0,15893,-1,-500,0,0,976560011.5,18,33,1,1030,43,,,2
2026-08-12T16:32:35.000+00:00,simukka-atom,10.0.1.237,af2942,130.9,1.0,0,playing,play,0,95.48,95.14,-340,-248,-340,0,168,3,0,1,339.8,339.8,4,1,0,0,15893,-1,-500,0,0,976560011.5,18,33,1,1039,49,,,2
2026-08-12T16:32:36.000+00:00,simukka-atom,10.0.1.237,af2942,132.0,1.1,0,playing,play,0,96.52,96.44,-80,-337,-337,0,159,3,0,2,338.5,338.8,4,1,0,0,15893,-1,-500,0,0,976560011.5,18,33,1,2072,32,,,2
2026-08-12T16:32:37.000+00:00,simukka-atom,10.0.1.237,af2942,133.0,1.0,0,playing,play,0,97.56,97.44,-120,-91,-346,0,147,2,0,1,337.5,337.6,4,1,0,0,15893,-1,-500,0,0,976560011.5,18,33,1,3104,30,,,2
2026-08-12T16:32:38.000+00:00,simukka-atom,10.0.1.237,af2942,134.1,1.1,0,playing,play,0,98.59,98.23,-360,-248,-331,0,150,3,0,1,336.7,336.7,4,1,0,0,15893,-3,-500,0,0,976560009.9,18,34,1,4150,45,,,2
2026-08-12T16:32:39.000+00:00,simukka-atom,10.0.1.237,af2942,135.1,1.0,0,playing,play,0,99.61,99.50,-110,-331,-339,0,165,3,0,2,421.8,335.8,4,1,0,0,15893,-3,-500,0,0,976560009.9,18,34,1,4131,26,,,2
2026-08-12T16:32:40.000+00:00,simukka-atom,10.0.1.237,af2942,136.1,1.0,0,playing,play,0,100.65,100.41,-240,-85,-328,0,153,2,0,1,420.9,421.0,4,1,0,0,15893,-3,-500,0,0,976560009.9,18,34,1,1017,26,,,2
2026-08-12T16:32:41.000+00:00,simukka-atom,10.0.1.237,af2942,137.2,1.1,0,playing,play,0,101.73,101.30,-430,-249,-342,0,168,3,0,1,420.0,420.1,4,1,0,0,17193,-3,-500,1,1300,976560009.9,18,34,1,1037,46,,,2
2026-08-12T16:32:42.000+00:00,simukka-atom,10.0.1.237,af2942,138.2,1.0,0,playing,play,0,102.76,102.65,-110,-92,-382,0,170,3,1,2,418.7,418.7,4,1,0,0,17193,-1,-500,0,0,976560009.9,18,35,1,2097,58,,,2
2026-08-12T16:32:43.000+00:00,simukka-atom,10.0.1.237,af2942,139.2,1.0,0,playing,play,0,103.79,103.45,-340,-248,-334,0,160,3,0,1,417.9,417.9,4,1,0,0,17193,-1,-500,0,0,976560009.9,18,35,1,3128,29,,,2
2026-08-12T16:32:45.000+00:00,simukka-atom,10.0.1.237,af2942,140.4,1.2,0,playing,play,0,104.90,104.78,-120,-332,-345,0,161,3,0,2,416.5,416.9,4,1,0,0,17193,-1,-500,0,0,976560009.9,18,35,1,4240,110,,,2
2026-08-12T16:32:46.000+00:00,simukka-atom,10.0.1.237,af2942,141.4,1.0,0,playing,play,0,105.96,105.71,-250,-87,-338,0,151,2,0,1,415.6,415.7,4,1,0,0,17193,-1,-500,0,0,976560009.9,18,35,1,1038,54,,,2
2026-08-12T16:32:47.000+00:00,simukka-atom,10.0.1.237,af2942,142.5,1.1,0,playing,play,0,106.99,106.97,-20,-339,-339,0,165,4,0,2,414.4,414.7,4,1,0,0,17193,-1,-500,0,0,976560009.9,18,35,1,2077,38,,,2
2026-08-12T16:32:48.000+00:00,simukka-atom,10.0.1.237,af2942,143.5,1.0,0,playing,play,0,108.03,107.91,-120,-94,-326,0,167,2,0,1,413.4,413.4,4,1,0,0,17193,2,-500,0,0,976560010.0,18,36,1,3106,27,,,2
2026-08-12T16:32:49.000+00:00,simukka-atom,10.0.1.237,af2942,144.5,1.0,0,playing,play,0,109.08,108.99,-90,-344,-344,0,157,3,0,2,412.3,412.7,4,1,0,0,17193,2,-500,0,0,976560010.0,18,36,1,1031,44,,,2
2026-08-12T16:32:50.000+00:00,simukka-atom,10.0.1.237,af2942,145.6,1.1,0,playing,play,0,110.12,110.00,-120,-100,-332,0,162,2,0,1,411.3,411.4,4,1,0,0,17193,2,-500,0,0,976560010.0,18,36,1,1027,36,,,2
2026-08-12T16:32:51.000+00:00,simukka-atom,10.0.1.237,af2942,146.6,1.0,0,playing,play,0,111.15,110.83,-320,-249,-342,0,191,3,0,1,410.5,410.6,4,1,0,0,17193,2,-500,0,0,976560010.0,18,36,1,2066,37,,,2
2026-08-12T16:32:52.000+00:00,simukka-atom,10.0.1.237,af2942,147.6,1.0,0,playing,play,0,112.19,112.08,-110,-338,-338,0,155,3,0,2,409.2,409.6,4,1,0,0,17193,2,-500,0,0,976560010.0,18,36,1,3101,33,,,2
2026-08-12T16:32:53.000+00:00,simukka-atom,10.0.1.237,af2942,148.7,1.1,0,playing,play,0,113.21,113.03,-180,-94,-325,0,168,2,1,1,408.3,408.4,4,1,0,0,17193,7,-500,0,0,976560010.1,18,37,1,4134,30,,,2
2026-08-12T16:32:54.000+00:00,simukka-atom,10.0.1.237,af2942,149.8,1.1,0,playing,play,0,114.31,114.29,-20,-346,-346,0,158,4,0,2,407.0,407.4,4,1,0,0,17193,7,-500,0,0,976560010.1,18,37,1,5224,89,,,2
2026-08-12T16:32:55.000+00:00,simukka-atom,10.0.1.237,af2942,150.8,1.0,0,playing,play,0,115.39,115.23,-160,-101,-331,0,161,2,0,1,406.1,406.1,4,1,0,0,17193,7,-500,0,0,976560010.1,18,37,1,2551,38,,,2
2026-08-12T16:32:56.000+00:00,simukka-atom,10.0.1.237,af2942,151.9,1.1,0,playing,play,0,116.46,116.35,-110,-311,-343,0,250,3,0,2,405.0,405.3,4,1,0,0,17193,7,-500,0,0,976560010.1,18,37,1,3660,107,,,2
2026-08-12T16:32:57.000+00:00,simukka-atom,10.0.1.237,af2942,153.0,1.1,0,playing,play,0,117.53,117.18,-350,-249,-348,0,256,2,0,1,404.2,404.3,4,1,0,0,14908,7,-500,1,2285,976560010.1,18,37,1,4742,78,,,2
2026-08-12T16:32:58.000+00:00,simukka-atom,10.0.1.237,af2942,154.0,1.0,0,playing,play,0,118.57,118.32,-250,-97,-338,0,161,2,0,2,403.0,403.1,4,1,0,0,14908,13,-500,0,0,976560013.3,21,38,1,2100,31,,,2
